date,Suhu rata-rata,Suhu maksimum,Suhu minimum,Kelembapan udara,Kecepatan angin,kecamatan,jenis_tanah,resiko_bencana,target_commodity
8/1/2022,27.72,29.9,26.41,80.01,1.14,Meurah Mulia,Aluvial,Rendah,Padi
8/2/2022,26.81,29.13,25.26,82.64,1.32,Meurah Mulia,Aluvial,Rendah,Padi
8/3/2022,26.05,27.3,24.71,86.09,1.46,Meurah Mulia,Aluvial,Rendah,Padi
8/4/2022,27.11,29.51,24.79,78.44,1.27,Meurah Mulia,Aluvial,Rendah,Padi
8/5/2022,28.74,31.11,26.66,67.77,1.06,Meurah Mulia,Aluvial,Rendah,Padi
8/6/2022,27.18,29.48,25.25,77.36,1.06,Meurah Mulia,Aluvial,Rendah,Padi
8/7/2022,27.26,29.34,25,79.85,1.17,Meurah Mulia,Aluvial,Rendah,Padi
8/8/2022,27.03,29.25,24.86,78.01,1.02,Meurah Mulia,Aluvial,Rendah,Padi
8/9/2022,27.99,30.36,25.1,73.41,1.15,Meurah Mulia,Aluvial,Rendah,Padi
8/10/2022,28.37,30.83,25.67,72.63,1.08,Meurah Mulia,Aluvial,Rendah,Padi
8/11/2022,28.21,30.13,26.94,78.03,1.11,Meurah Mulia,Aluvial,Rendah,Padi
8/12/2022,28,29.98,26.76,82.09,1.35,Meurah Mulia,Aluvial,Rendah,Padi
8/13/2022,27.37,28.69,26,83.45,1.56,Meurah Mulia,Aluvial,Rendah,Padi
8/14/2022,27.81,30,26.34,80.8,1.3,Meurah Mulia,Aluvial,Rendah,Padi
8/15/2022,28.19,30.43,26.3,76.05,0.98,Meurah Mulia,Aluvial,Rendah,Padi
8/16/2022,27,28.51,25.38,81.63,1.24,Meurah Mulia,Aluvial,Rendah,Padi
8/17/2022,27.03,29.1,25.18,77.99,1.11,Meurah Mulia,Aluvial,Rendah,Padi
8/18/2022,27.58,29.99,25.91,75.69,1.36,Meurah Mulia,Aluvial,Rendah,Padi
8/19/2022,27.69,30.02,26.04,77.2,1.19,Meurah Mulia,Aluvial,Rendah,Padi
8/20/2022,27.56,30.13,25.26,78.47,2.13,Meurah Mulia,Aluvial,Rendah,Padi
8/21/2022,26.96,30.77,23.44,74.35,1.82,Meurah Mulia,Aluvial,Rendah,Padi
8/22/2022,26.82,28.87,25.24,82.82,1.68,Meurah Mulia,Aluvial,Rendah,Padi
8/23/2022,27.52,30.1,24.99,74.88,1.07,Meurah Mulia,Aluvial,Rendah,Padi
8/24/2022,27.42,29.67,25.57,78.69,1.66,Meurah Mulia,Aluvial,Rendah,Padi
8/25/2022,27.49,30.46,25.56,80.14,1.43,Meurah Mulia,Aluvial,Rendah,Padi
8/26/2022,26.95,29.46,25.27,82.33,1.25,Meurah Mulia,Aluvial,Rendah,Padi
8/27/2022,26.62,28.94,25.21,80.99,1.09,Meurah Mulia,Aluvial,Rendah,Padi
8/28/2022,27.34,30.43,25.04,79.78,1.43,Meurah Mulia,Aluvial,Rendah,Padi
8/29/2022,26.54,28.33,25.19,84.02,1.97,Meurah Mulia,Aluvial,Rendah,Padi
8/30/2022,26.65,28.81,24.88,83.06,2.07,Meurah Mulia,Aluvial,Rendah,Padi
8/31/2022,26.89,28.82,25.87,84.13,1.45,Meurah Mulia,Aluvial,Rendah,Padi
9/1/2022,27.08,29.5,25.38,81.66,1.6,Meurah Mulia,Aluvial,Rendah,Padi
9/2/2022,27.26,30.45,24.27,79.31,1.49,Meurah Mulia,Aluvial,Rendah,Padi
9/3/2022,26.94,30.01,24.57,80.39,1.62,Meurah Mulia,Aluvial,Rendah,Padi
9/4/2022,27.29,30.42,24.11,73.25,1.37,Meurah Mulia,Aluvial,Rendah,Padi
9/5/2022,28.24,30.13,25.87,69.77,1.13,Meurah Mulia,Aluvial,Rendah,Padi
9/6/2022,27.78,30.34,25.85,76.75,1.41,Meurah Mulia,Aluvial,Rendah,Padi
9/7/2022,26.91,29.94,24.91,77.05,1.14,Meurah Mulia,Aluvial,Rendah,Padi
9/8/2022,27.37,30.19,25.63,76.54,1.07,Meurah Mulia,Aluvial,Rendah,Padi
9/9/2022,27.8,30.6,25.8,77.56,1.23,Meurah Mulia,Aluvial,Rendah,Padi
9/10/2022,26.94,28.64,25.75,83.79,1.42,Meurah Mulia,Aluvial,Rendah,Padi
9/11/2022,27.34,30.15,24.93,80.65,1.54,Meurah Mulia,Aluvial,Rendah,Padi
9/12/2022,26.98,29.39,25.15,83.21,2.36,Meurah Mulia,Aluvial,Rendah,Padi
9/13/2022,26.76,29.14,24.6,81.52,2.31,Meurah Mulia,Aluvial,Rendah,Padi
9/14/2022,26.83,29.27,25,77.33,1.4,Meurah Mulia,Aluvial,Rendah,Padi
9/15/2022,26.34,28.43,24.67,82.26,1.8,Meurah Mulia,Aluvial,Rendah,Padi
9/16/2022,26.83,29.83,24.18,78.37,2.43,Meurah Mulia,Aluvial,Rendah,Padi
9/17/2022,27.2,29.8,24.67,79.7,1.76,Meurah Mulia,Aluvial,Rendah,Padi
9/18/2022,26.96,29.32,24.98,82.22,2.31,Meurah Mulia,Aluvial,Rendah,Padi
9/19/2022,26.81,28.98,24.76,80.45,1.36,Meurah Mulia,Aluvial,Rendah,Padi
9/20/2022,26.97,29.69,24.89,78.06,1.15,Meurah Mulia,Aluvial,Rendah,Padi
9/21/2022,26.95,29.43,25.03,80.92,1.56,Meurah Mulia,Aluvial,Rendah,Padi
9/22/2022,26.41,29.37,23.22,76.22,1.5,Meurah Mulia,Aluvial,Rendah,Padi
9/23/2022,26.88,30.1,24.74,79.75,2.21,Meurah Mulia,Aluvial,Rendah,Padi
9/24/2022,26.57,29.16,24.39,82.05,2.21,Meurah Mulia,Aluvial,Rendah,Padi
9/25/2022,26.7,28.97,23.98,79.93,1.64,Meurah Mulia,Aluvial,Rendah,Padi
9/26/2022,26.52,28.68,24.41,82.53,1.25,Meurah Mulia,Aluvial,Rendah,Padi
9/27/2022,26.79,29.19,25.02,82.63,1.3,Meurah Mulia,Aluvial,Rendah,Padi
9/28/2022,26.99,30.21,24.75,80.34,0.91,Meurah Mulia,Aluvial,Rendah,Padi
9/29/2022,26.59,29.61,24.77,85.86,1.76,Meurah Mulia,Aluvial,Rendah,Padi
9/30/2022,26.44,29.15,24.43,83.64,1.81,Meurah Mulia,Aluvial,Rendah,Padi
10/1/2022,25.77,27.43,24.37,86.42,3.12,Meurah Mulia,Aluvial,Rendah,Padi
10/2/2022,26.59,29.43,23.94,80.85,2.61,Meurah Mulia,Aluvial,Rendah,Padi
10/3/2022,27.06,29.92,25.07,81.21,1.87,Meurah Mulia,Aluvial,Rendah,Padi
10/4/2022,26.31,27.8,25,86.58,2.1,Meurah Mulia,Aluvial,Rendah,Padi
10/5/2022,26.4,28.85,24.7,80.92,1.43,Meurah Mulia,Aluvial,Rendah,Padi
10/6/2022,26.92,28.96,25.63,80.96,1.52,Meurah Mulia,Aluvial,Rendah,Padi
10/7/2022,25.9,27.13,24.67,88.27,1.89,Meurah Mulia,Aluvial,Rendah,Padi
10/8/2022,26.81,30.14,24.39,79.71,1.34,Meurah Mulia,Aluvial,Rendah,Padi
10/9/2022,25.84,27.25,24.52,86.3,1.41,Meurah Mulia,Aluvial,Rendah,Padi
10/10/2022,26.05,27.63,24.9,85.25,1.44,Meurah Mulia,Aluvial,Rendah,Padi
10/11/2022,26.7,29.29,24.65,84.65,2,Meurah Mulia,Aluvial,Rendah,Padi
10/12/2022,26.3,27.67,25.52,86.7,1.6,Meurah Mulia,Aluvial,Rendah,Padi
10/13/2022,26.28,28.23,24.95,84.29,2.02,Meurah Mulia,Aluvial,Rendah,Padi
10/14/2022,26.72,29.13,25.07,83.38,2.98,Meurah Mulia,Aluvial,Rendah,Padi
10/15/2022,26.83,29.84,24.01,82.29,2.1,Meurah Mulia,Aluvial,Rendah,Padi
10/16/2022,26.9,29.65,24.74,80.83,1.23,Meurah Mulia,Aluvial,Rendah,Padi
10/17/2022,26.88,29.36,24.65,81.12,1.02,Meurah Mulia,Aluvial,Rendah,Padi
10/18/2022,27.05,30.05,24.56,78.41,0.99,Meurah Mulia,Aluvial,Rendah,Padi
10/19/2022,26.42,29.63,23.93,78.14,1.06,Meurah Mulia,Aluvial,Rendah,Padi
10/20/2022,26.22,28.82,24.22,86.09,1.71,Meurah Mulia,Aluvial,Rendah,Padi
10/21/2022,27.07,29.51,25.04,83.11,1.19,Meurah Mulia,Aluvial,Rendah,Padi
10/22/2022,25.91,27.19,24.99,90.48,1.77,Meurah Mulia,Aluvial,Rendah,Padi
10/23/2022,26.3,28.31,24.95,86.34,1.52,Meurah Mulia,Aluvial,Rendah,Padi
10/24/2022,26.36,28.49,24.65,82.82,2.05,Meurah Mulia,Aluvial,Rendah,Padi
10/25/2022,26.9,29.61,25.26,82.58,2.65,Meurah Mulia,Aluvial,Rendah,Padi
10/26/2022,26.29,28.48,25.12,86.09,2.4,Meurah Mulia,Aluvial,Rendah,Padi
10/27/2022,26.18,28.55,24.64,87.27,2.76,Meurah Mulia,Aluvial,Rendah,Padi
10/28/2022,26.29,28.85,24.61,84.3,2.05,Meurah Mulia,Aluvial,Rendah,Padi
10/29/2022,26.7,29.37,24.63,82.62,1.34,Meurah Mulia,Aluvial,Rendah,Padi
10/30/2022,25.67,26.96,24.47,88.96,2.31,Meurah Mulia,Aluvial,Rendah,Padi
10/31/2022,26.08,28.86,24.37,86.6,2.44,Meurah Mulia,Aluvial,Rendah,Padi
11/1/2022,26.46,29.53,24.28,84.59,2.37,Meurah Mulia,Aluvial,Rendah,Padi
11/2/2022,26.05,27.76,25.05,88.12,2.61,Meurah Mulia,Aluvial,Rendah,Padi
11/3/2022,26.4,28.42,24.99,83.52,2.04,Meurah Mulia,Aluvial,Rendah,Padi
11/4/2022,24.93,26.59,23.81,88.44,2.53,Meurah Mulia,Aluvial,Rendah,Padi
11/5/2022,25.74,28,24.04,88.24,2.33,Meurah Mulia,Aluvial,Rendah,Padi
11/6/2022,25.73,27.46,24.44,90.41,2.53,Meurah Mulia,Aluvial,Rendah,Padi
11/7/2022,26.84,29.29,24.94,81.6,1.31,Meurah Mulia,Aluvial,Rendah,Padi
11/8/2022,25.95,27.16,25.16,89.19,2.42,Meurah Mulia,Aluvial,Rendah,Padi
11/9/2022,26.33,28.02,25.07,83.89,1.24,Meurah Mulia,Aluvial,Rendah,Padi
11/10/2022,25.78,27.62,24.45,87.05,1.53,Meurah Mulia,Aluvial,Rendah,Padi
11/11/2022,25.19,27,23.84,86.76,1.7,Meurah Mulia,Aluvial,Rendah,Padi
11/12/2022,25.52,27.37,24.07,87.69,1.6,Meurah Mulia,Aluvial,Rendah,Padi
11/13/2022,24.81,25.66,23.81,92.24,2.42,Meurah Mulia,Aluvial,Rendah,Padi
11/14/2022,25.54,27.82,23.73,88.18,1.56,Meurah Mulia,Aluvial,Rendah,Padi
11/15/2022,25.85,27.92,24.25,88.3,1.63,Meurah Mulia,Aluvial,Rendah,Padi
11/16/2022,25.82,27.3,24.87,90.92,1.66,Meurah Mulia,Aluvial,Rendah,Padi
11/17/2022,25.6,27.68,24.27,87.82,1.35,Meurah Mulia,Aluvial,Rendah,Padi
11/18/2022,25.88,28.39,24.42,84.32,1.23,Meurah Mulia,Aluvial,Rendah,Padi
11/19/2022,26.08,28.08,24.64,84.05,1.71,Meurah Mulia,Aluvial,Rendah,Padi
11/20/2022,25.79,28.55,23.35,82.38,2.61,Meurah Mulia,Aluvial,Rendah,Padi
11/21/2022,26.39,29.08,24.11,85.97,2.92,Meurah Mulia,Aluvial,Rendah,Padi
11/22/2022,26.64,29.77,23.95,87.05,2.83,Meurah Mulia,Aluvial,Rendah,Padi
11/23/2022,26.4,29.32,24.3,86.1,3.15,Meurah Mulia,Aluvial,Rendah,Padi
11/24/2022,26.04,29.63,23.02,84.17,2.45,Meurah Mulia,Aluvial,Rendah,Padi
11/25/2022,26.37,30.03,22.82,76.9,1.29,Meurah Mulia,Aluvial,Rendah,Padi
11/26/2022,25.43,27.04,23.56,84.92,1.31,Meurah Mulia,Aluvial,Rendah,Padi
11/27/2022,26.38,28.92,24.38,82.76,1.25,Meurah Mulia,Aluvial,Rendah,Padi
11/28/2022,26.44,28.4,25.35,83.55,1.03,Meurah Mulia,Aluvial,Rendah,Padi
11/29/2022,27.28,29.41,25.47,77.62,0.86,Meurah Mulia,Aluvial,Rendah,Padi
11/30/2022,26.57,28.15,25.38,84.36,1.17,Meurah Mulia,Aluvial,Rendah,Padi
12/1/2022,26.03,27.71,24.9,87.83,1.54,Meurah Mulia,Aluvial,Rendah,Padi
12/2/2022,25.91,27.83,24.56,84.13,1.15,Meurah Mulia,Aluvial,Rendah,Padi
12/3/2022,25.27,27.59,23.8,86.94,2.09,Meurah Mulia,Aluvial,Rendah,Padi
12/4/2022,25.26,27.19,23.58,88.15,2.22,Meurah Mulia,Aluvial,Rendah,Padi
12/5/2022,26.09,28.2,24.58,85.93,1.93,Meurah Mulia,Aluvial,Rendah,Padi
12/6/2022,26.64,28.73,25.24,86.03,1.56,Meurah Mulia,Aluvial,Rendah,Padi
12/7/2022,26.43,27.88,25.36,87.46,1.4,Meurah Mulia,Aluvial,Rendah,Padi
12/8/2022,25.52,27.06,23.92,90.65,2.33,Meurah Mulia,Aluvial,Rendah,Padi
12/9/2022,24.46,26.13,23.36,87.62,1.93,Meurah Mulia,Aluvial,Rendah,Padi
12/10/2022,24.95,27.05,23.37,87.04,2.04,Meurah Mulia,Aluvial,Rendah,Padi
12/11/2022,24.86,26.14,23.82,86.69,1.65,Meurah Mulia,Aluvial,Rendah,Padi
12/12/2022,25.24,27.62,23.24,88.86,1.35,Meurah Mulia,Aluvial,Rendah,Padi
12/13/2022,25.25,27.51,24.23,91.04,2.2,Meurah Mulia,Aluvial,Rendah,Padi
12/14/2022,25.12,26.18,24.06,90.54,1.69,Meurah Mulia,Aluvial,Rendah,Padi
12/15/2022,25.23,26.26,24.28,91.97,2.68,Meurah Mulia,Aluvial,Rendah,Padi
12/16/2022,26.01,27.66,24.6,91.65,2.23,Meurah Mulia,Aluvial,Rendah,Padi
12/17/2022,25.81,27.14,24.51,89.06,1.74,Meurah Mulia,Aluvial,Rendah,Padi
12/18/2022,25.73,27.59,24.61,89.47,3.6,Meurah Mulia,Aluvial,Rendah,Padi
12/19/2022,25.66,26.63,24.71,91.33,3.74,Meurah Mulia,Aluvial,Rendah,Padi
12/20/2022,26.15,27.99,24.98,88.55,3.04,Meurah Mulia,Aluvial,Rendah,Padi
12/21/2022,25.6,26.63,25.07,91.09,2.38,Meurah Mulia,Aluvial,Rendah,Padi
12/22/2022,26.1,28.02,24.42,78.5,0.97,Meurah Mulia,Aluvial,Rendah,Padi
12/23/2022,26.42,28.62,24.86,81.3,1.3,Meurah Mulia,Aluvial,Rendah,Padi
12/24/2022,25.92,28.18,24.2,83.73,2.12,Meurah Mulia,Aluvial,Rendah,Padi
12/25/2022,25.87,28.13,23.93,84.68,2.81,Meurah Mulia,Aluvial,Rendah,Padi
12/26/2022,25.98,27.55,24.96,87.23,2.96,Meurah Mulia,Aluvial,Rendah,Padi
12/27/2022,25.81,27.92,24.34,85.1,2.58,Meurah Mulia,Aluvial,Rendah,Padi
12/28/2022,25.94,27.99,24.46,81.68,2.05,Meurah Mulia,Aluvial,Rendah,Padi
12/29/2022,25.45,26.98,24.13,84.65,2.85,Meurah Mulia,Aluvial,Rendah,Padi
12/30/2022,25.46,27.54,23.89,82.53,2.24,Meurah Mulia,Aluvial,Rendah,Padi
12/31/2022,25.55,27.93,23.67,80.65,2.02,Meurah Mulia,Aluvial,Rendah,Padi
1/1/2023,26.04,28.14,24.25,80.3,2.17,Meurah Mulia,Aluvial,Rendah,Padi
1/2/2023,25.67,27.66,23.95,86.07,2.49,Meurah Mulia,Aluvial,Rendah,Padi
1/3/2023,25.69,27.25,24.32,88.87,2.06,Meurah Mulia,Aluvial,Rendah,Padi
1/4/2023,25.35,27.05,24.02,85.98,1.46,Meurah Mulia,Aluvial,Rendah,Padi
1/5/2023,25.74,27.65,24.04,85.69,1.69,Meurah Mulia,Aluvial,Rendah,Padi
1/6/2023,26.41,29.08,24.09,80.03,1.47,Meurah Mulia,Aluvial,Rendah,Padi
1/7/2023,25.44,27.28,24.37,87.1,2.18,Meurah Mulia,Aluvial,Rendah,Padi
1/8/2023,25.36,27.6,23.75,86.53,2.32,Meurah Mulia,Aluvial,Rendah,Padi
1/9/2023,25.65,27.44,23.97,86.75,1.97,Meurah Mulia,Aluvial,Rendah,Padi
1/10/2023,25.83,27.48,24.71,87.06,2.18,Meurah Mulia,Aluvial,Rendah,Padi
1/11/2023,25.8,27.31,24.38,84.84,1.3,Meurah Mulia,Aluvial,Rendah,Padi
1/12/2023,26.24,28.79,24.63,83.77,1.55,Meurah Mulia,Aluvial,Rendah,Padi
1/13/2023,25.84,27.54,24.79,87.95,1.94,Meurah Mulia,Aluvial,Rendah,Padi
1/14/2023,25.85,27.72,24.28,85.7,1.56,Meurah Mulia,Aluvial,Rendah,Padi
1/15/2023,25.54,27.12,24.05,91.43,2.89,Meurah Mulia,Aluvial,Rendah,Padi
1/16/2023,25.83,27.71,24.44,85.02,3.19,Meurah Mulia,Aluvial,Rendah,Padi
1/17/2023,25.83,27.51,23.93,72.48,0.94,Meurah Mulia,Aluvial,Rendah,Padi
1/18/2023,25.64,28.15,23.25,77.13,1.73,Meurah Mulia,Aluvial,Rendah,Padi
1/19/2023,26.28,28.56,24.41,83.29,2.55,Meurah Mulia,Aluvial,Rendah,Padi
1/20/2023,26,28.06,24.57,85.24,1.48,Meurah Mulia,Aluvial,Rendah,Padi
1/21/2023,25.71,27.24,24.43,90.83,2.87,Meurah Mulia,Aluvial,Rendah,Padi
1/22/2023,25.67,27.51,24.25,83.55,1.03,Meurah Mulia,Aluvial,Rendah,Padi
1/23/2023,25.8,27.21,24.56,85.29,1.45,Meurah Mulia,Aluvial,Rendah,Padi
1/24/2023,25.03,26.56,23.82,87.43,1.34,Meurah Mulia,Aluvial,Rendah,Padi
1/25/2023,25.64,28.26,23.36,83.99,2.73,Meurah Mulia,Aluvial,Rendah,Padi
1/26/2023,25.72,27.51,23.92,87.1,2.31,Meurah Mulia,Aluvial,Rendah,Padi
1/27/2023,25.66,27,24.71,88.17,2.06,Meurah Mulia,Aluvial,Rendah,Padi
1/28/2023,25.19,26.45,24.24,88.92,2.36,Meurah Mulia,Aluvial,Rendah,Padi
1/29/2023,25.7,27.68,24.63,90.46,3.27,Meurah Mulia,Aluvial,Rendah,Padi
1/30/2023,25.74,27.27,24.69,89.92,3,Meurah Mulia,Aluvial,Rendah,Padi
1/31/2023,25.88,27.43,24.93,88.65,3.23,Meurah Mulia,Aluvial,Rendah,Padi
2/1/2023,25.93,27.6,24.55,88.28,2.12,Meurah Mulia,Aluvial,Rendah,Padi
2/2/2023,26.2,27.77,24.61,83.99,1.31,Meurah Mulia,Aluvial,Rendah,Padi
2/3/2023,25.3,26.99,24.2,89.16,1.88,Meurah Mulia,Aluvial,Rendah,Padi
2/4/2023,26.07,27.87,24.59,87.13,1.36,Meurah Mulia,Aluvial,Rendah,Padi
2/5/2023,25.9,27.3,24.44,87.74,1.4,Meurah Mulia,Aluvial,Rendah,Padi
2/6/2023,25.63,27.15,24.59,88.14,1.68,Meurah Mulia,Aluvial,Rendah,Padi
2/7/2023,26.15,28.49,24.43,82.94,1.28,Meurah Mulia,Aluvial,Rendah,Padi
2/8/2023,26.03,27.77,24.38,87.06,1.61,Meurah Mulia,Aluvial,Rendah,Padi
2/9/2023,26.8,28.99,24.87,80.43,1.06,Meurah Mulia,Aluvial,Rendah,Padi
2/10/2023,26.21,27.58,24.86,86.34,1.78,Meurah Mulia,Aluvial,Rendah,Padi
2/11/2023,26.21,28.22,23.22,78.41,1.38,Meurah Mulia,Aluvial,Rendah,Padi
2/12/2023,26.43,28.02,25.22,85.36,1.99,Meurah Mulia,Aluvial,Rendah,Padi
2/13/2023,26.57,29,24.91,83.7,1.36,Meurah Mulia,Aluvial,Rendah,Padi
2/14/2023,26.26,28.4,24.48,87.17,2,Meurah Mulia,Aluvial,Rendah,Padi
2/15/2023,25.98,27.7,24.47,81.61,1.37,Meurah Mulia,Aluvial,Rendah,Padi
2/16/2023,26.24,28.9,23.84,83.29,2.5,Meurah Mulia,Aluvial,Rendah,Padi
2/17/2023,26.36,28.69,24.22,83.86,2.24,Meurah Mulia,Aluvial,Rendah,Padi
2/18/2023,26.08,27.87,24.78,85.88,1.97,Meurah Mulia,Aluvial,Rendah,Padi
2/19/2023,26.47,28.76,24.55,83.66,1.59,Meurah Mulia,Aluvial,Rendah,Padi
2/20/2023,26.44,29.01,24.17,82,1.53,Meurah Mulia,Aluvial,Rendah,Padi
2/21/2023,26.79,29.35,24.9,81.36,1.41,Meurah Mulia,Aluvial,Rendah,Padi
2/22/2023,26.75,28.66,24.98,81,1.15,Meurah Mulia,Aluvial,Rendah,Padi
2/23/2023,27.25,30.12,25.27,77.08,1.43,Meurah Mulia,Aluvial,Rendah,Padi
2/24/2023,26.36,28.79,24.28,80.79,1.95,Meurah Mulia,Aluvial,Rendah,Padi
2/25/2023,26.5,29.52,23.58,80.98,1.71,Meurah Mulia,Aluvial,Rendah,Padi
2/26/2023,26.17,28.73,24.03,80.29,2.73,Meurah Mulia,Aluvial,Rendah,Padi
2/27/2023,26.26,29.14,23.79,78.93,2.15,Meurah Mulia,Aluvial,Rendah,Padi
2/28/2023,26.48,28.76,24.98,82.93,2.21,Meurah Mulia,Aluvial,Rendah,Padi
3/1/2023,25.47,27,24.17,88.74,2.5,Meurah Mulia,Aluvial,Rendah,Padi
3/2/2023,26.38,28.98,23.79,80.56,1.82,Meurah Mulia,Aluvial,Rendah,Padi
3/3/2023,26.31,27.98,24.51,74.53,0.74,Meurah Mulia,Aluvial,Rendah,Padi
3/4/2023,26.13,28.15,24.59,81.8,1.81,Meurah Mulia,Aluvial,Rendah,Padi
3/5/2023,26.11,28.55,24.23,79.89,1.78,Meurah Mulia,Aluvial,Rendah,Padi
3/6/2023,26.09,28.98,24.04,76.94,2.04,Meurah Mulia,Aluvial,Rendah,Padi
3/7/2023,26.53,29.18,24.47,75.66,1.8,Meurah Mulia,Aluvial,Rendah,Padi
3/8/2023,26.71,29.24,24.59,81.52,2.22,Meurah Mulia,Aluvial,Rendah,Padi
3/9/2023,26.56,29.28,24.2,82.65,1.61,Meurah Mulia,Aluvial,Rendah,Padi
3/10/2023,26.52,28.97,24.58,83.09,1.84,Meurah Mulia,Aluvial,Rendah,Padi
3/11/2023,26.86,29.42,24.88,80.64,1.63,Meurah Mulia,Aluvial,Rendah,Padi
3/12/2023,27.13,29.71,24.93,81.85,1.92,Meurah Mulia,Aluvial,Rendah,Padi
3/13/2023,26.77,28.42,25.53,82.06,2.37,Meurah Mulia,Aluvial,Rendah,Padi
3/14/2023,26.77,28.82,25,77.58,1.75,Meurah Mulia,Aluvial,Rendah,Padi
3/15/2023,27.14,29.28,25.6,79.21,1.86,Meurah Mulia,Aluvial,Rendah,Padi
3/16/2023,26.74,29.02,25.24,82.8,2.23,Meurah Mulia,Aluvial,Rendah,Padi
3/17/2023,26.98,29.71,25.1,81.74,1.76,Meurah Mulia,Aluvial,Rendah,Padi
3/18/2023,26.7,28.97,24.79,86.22,1.91,Meurah Mulia,Aluvial,Rendah,Padi
3/19/2023,27.68,29.91,25.15,79.71,1.17,Meurah Mulia,Aluvial,Rendah,Padi
3/20/2023,26.9,28.21,25.93,86.82,1.49,Meurah Mulia,Aluvial,Rendah,Padi
3/21/2023,27.7,30.28,25.66,79.83,1.36,Meurah Mulia,Aluvial,Rendah,Padi
3/22/2023,27.59,30.13,25.43,77.71,1.41,Meurah Mulia,Aluvial,Rendah,Padi
3/23/2023,27.13,29.24,25.21,83.44,2.44,Meurah Mulia,Aluvial,Rendah,Padi
3/24/2023,26.35,28.19,24.46,88.81,2.78,Meurah Mulia,Aluvial,Rendah,Padi
3/25/2023,26.25,28.05,24.9,86.62,2.9,Meurah Mulia,Aluvial,Rendah,Padi
3/26/2023,26.45,28.57,24.69,86.75,2.18,Meurah Mulia,Aluvial,Rendah,Padi
3/27/2023,27.62,30.39,25.38,79.62,1.31,Meurah Mulia,Aluvial,Rendah,Padi
3/28/2023,28.16,30.05,26.54,78.66,0.96,Meurah Mulia,Aluvial,Rendah,Padi
3/29/2023,27.84,30.52,25.96,77.81,1.4,Meurah Mulia,Aluvial,Rendah,Padi
3/30/2023,27.25,29.78,24.8,81.24,1.47,Meurah Mulia,Aluvial,Rendah,Padi
3/31/2023,26.96,29.32,24.6,82.71,1.46,Meurah Mulia,Aluvial,Rendah,Padi
4/1/2023,26.98,29,24.59,81.44,1.25,Meurah Mulia,Aluvial,Rendah,Padi
4/2/2023,27.17,29.78,25.4,83.38,2.58,Meurah Mulia,Aluvial,Rendah,Padi
4/3/2023,26.79,29.1,24.96,83.03,2.13,Meurah Mulia,Aluvial,Rendah,Padi
4/4/2023,26.75,28.85,25.05,85.2,2.7,Meurah Mulia,Aluvial,Rendah,Padi
4/5/2023,27,29.58,25.05,81.43,2.91,Meurah Mulia,Aluvial,Rendah,Padi
4/6/2023,27.1,30.05,24.74,81.71,2.2,Meurah Mulia,Aluvial,Rendah,Padi
4/7/2023,26.86,28.75,25.19,86.39,2.4,Meurah Mulia,Aluvial,Rendah,Padi
4/8/2023,27.63,30.13,25.67,83.65,1.95,Meurah Mulia,Aluvial,Rendah,Padi
4/9/2023,27.89,29.93,26.04,77.91,1.21,Meurah Mulia,Aluvial,Rendah,Padi
4/10/2023,28.24,31.6,25.18,70.99,1.25,Meurah Mulia,Aluvial,Rendah,Padi
4/11/2023,28.23,31.29,25.56,78.13,1.24,Meurah Mulia,Aluvial,Rendah,Padi
4/12/2023,27.88,31.4,25.23,82,1.95,Meurah Mulia,Aluvial,Rendah,Padi
4/13/2023,27.71,30.45,25.71,85.46,2.04,Meurah Mulia,Aluvial,Rendah,Padi
4/14/2023,27.39,29.52,25.46,88.31,2.45,Meurah Mulia,Aluvial,Rendah,Padi
4/15/2023,27.68,29.77,26.07,87.43,2.59,Meurah Mulia,Aluvial,Rendah,Padi
4/16/2023,28.03,30.49,25.99,85.74,2.51,Meurah Mulia,Aluvial,Rendah,Padi
4/17/2023,28.53,31.06,26.49,82.81,1.47,Meurah Mulia,Aluvial,Rendah,Padi
4/18/2023,28.63,30.97,27.02,83.33,1.43,Meurah Mulia,Aluvial,Rendah,Padi
4/19/2023,28.31,29.85,27.06,89.03,2.04,Meurah Mulia,Aluvial,Rendah,Padi
4/20/2023,28.07,30.47,26.52,82.97,1.55,Meurah Mulia,Aluvial,Rendah,Padi
4/21/2023,28.03,30.58,25.74,79.6,1.09,Meurah Mulia,Aluvial,Rendah,Padi
4/22/2023,27.46,29.39,25.74,85.33,1.36,Meurah Mulia,Aluvial,Rendah,Padi
4/23/2023,27.65,29.97,25.87,80.45,1.19,Meurah Mulia,Aluvial,Rendah,Padi
4/24/2023,27.82,30.21,25.92,80.92,1.35,Meurah Mulia,Aluvial,Rendah,Padi
4/25/2023,28.54,30.96,26.61,78.72,1.4,Meurah Mulia,Aluvial,Rendah,Padi
4/26/2023,28.24,30.36,26.53,81,1.23,Meurah Mulia,Aluvial,Rendah,Padi
4/27/2023,28.57,30.66,26.75,76.92,0.82,Meurah Mulia,Aluvial,Rendah,Padi
4/28/2023,27.99,30.07,26.31,79.72,0.95,Meurah Mulia,Aluvial,Rendah,Padi
4/29/2023,27.39,29.39,25.73,84.62,1.43,Meurah Mulia,Aluvial,Rendah,Padi
4/30/2023,27.71,29.93,25.45,82.33,1.46,Meurah Mulia,Aluvial,Rendah,Padi
